brcode,tran_type,d_date,tran_month,item_code,qty,day,month,year,quarter,week,day_type
109,Sale,2016-07-30,July,310183,11,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,202470,2,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,203999,10,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,201975,5,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,201975,2,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,3,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,201975,4,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,3,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,310183,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,6,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,3,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,2,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,3,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,203999,10,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,202470,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,326899,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,323007,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,2,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,2,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,3,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,202470,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,233384,1,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,298416,2,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,4,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,2,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,5,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,310183,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,3,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,4,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,2,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,208501,6,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,3,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,208501,3,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,233384,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,6,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,208501,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,2,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,203999,5,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,233539,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,202470,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,310183,200,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,324411,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,5,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,233384,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,323007,1,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,5,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,208501,3,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,203999,10,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,319048,4,30,7,2016,2,30,weekend
109,Sale,2016-07-30,July,208501,1,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,208501,1,30,7,2016,2,30,weekend
3,Sale,2016-07-30,July,208501,2,30,7,2016,2,30,weekend
3,Sale,2016-07-31,July,202470,10,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,203999,20,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,208501,4,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,233539,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,203999,5,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,298416,4,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,202470,0.4,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,233384,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,323007,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,3,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,324411,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,202470,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,310183,1,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,208501,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,4,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,203999,20,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,310183,1,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,201975,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,233384,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,323007,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,298416,2,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,201975,9,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,202470,1,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,324411,1,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,208501,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,202470,1,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,203999,5,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,5,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,206115,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,310183,100,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,298416,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,208501,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,208501,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,201975,2,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,206115,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,324411,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,323007,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,3,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,201975,3,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,3,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,202470,0.2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,203999,5,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,202470,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,5,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,2,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,298416,3,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,203999,5,31,7,2016,2,31,weekend
3,Sale,2016-07-31,July,206115,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,3,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,324411,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,233539,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,8,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,319048,4,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,310183,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,298416,1,31,7,2016,2,31,weekend
109,Sale,2016-07-31,July,208501,2,31,7,2016,2,31,weekend
109,Sale,2016-08-01,August,319048,4,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,6,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,310183,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,201975,5,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,298416,4,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,233539,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,203999,5,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,2,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,310183,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,310183,100,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,2,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,201975,12,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,233539,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,298416,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,5,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,233539,2,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,324411,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,310183,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,203999,10,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,298416,2,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,208501,6,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,233539,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,10,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,310183,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,233539,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,201975,5,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,208501,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,3,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,201975,5,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,298416,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,298416,6,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,2,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,5,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,4,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,298416,4,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,208501,9,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,233539,4,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,208501,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,202470,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,202470,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,4,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,6,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,310183,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,323007,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,6,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,298416,2,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,208501,9,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,208501,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,233539,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,233539,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,4,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,202470,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,326899,20,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,233539,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,202470,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,233539,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,201975,2,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,206115,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,10,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,233384,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,298416,2,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,310183,100,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,310183,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,3,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,202470,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,4,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,202470,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,201975,4,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,201975,4,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,310183,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,233384,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,298416,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,6,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,4,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,6,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,298416,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,208501,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,3,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,233539,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,5,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,202470,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,298416,1,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,206115,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,2,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,201975,6,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,310183,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,3,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,2,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,310183,30,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,202470,1,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,319048,5,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,208501,4,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,202470,2,1,8,2016,,31,weekday
109,Sale,2016-08-01,August,203999,5,1,8,2016,,31,weekday
3,Sale,2016-08-01,August,208501,9,1,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,4,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,233539,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,323007,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,228187,6,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,208501,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,208501,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,298416,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,5,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,233384,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,208501,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,208501,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,208501,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,203999,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,4,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,203999,10,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,206115,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,298416,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,5,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,298416,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,6,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,233384,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,208501,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,5,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,233539,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,208501,3,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,310183,200,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,298416,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,203999,5,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,5,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,208501,9,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,298416,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,4,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,298416,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,233539,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,202470,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,233539,4,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,208501,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,4,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,298416,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,8,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,3,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,20,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,298416,2,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,324411,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,5,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,233539,2,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,233539,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,208501,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,233539,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,233539,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,5,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,5,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,3,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,202470,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,323007,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,6,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,5,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,208501,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,4,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,4,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,202470,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,202470,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,201975,8,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,206115,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,324411,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,5,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,206115,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,208501,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,201975,4,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,233384,1,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,202470,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,233539,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,7,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,201975,6,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,3,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,298416,2,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,2,2,8,2016,,31,weekday
3,Sale,2016-08-02,August,208501,10,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,206115,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,319048,8,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,310183,1,2,8,2016,,31,weekday
109,Sale,2016-08-02,August,208501,1,2,8,2016,,31,weekday
109,Sale,2016-08-03,August,202470,2,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,324411,1,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,202470,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,201975,2,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,202470,1,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,201975,2,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,298416,1,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,324411,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,4,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,201975,4,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,202470,2,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,201975,6,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,233539,1,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,201975,7,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,6,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,208501,6,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,208501,2,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,201975,8,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,3,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,3,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,2,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,298416,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,4,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,298416,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,323007,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,310183,5,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,310183,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,310183,5,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,206115,7,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,4,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,5,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,324411,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,5,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,298416,2,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,323007,4,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,324411,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,2,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,201975,3,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,233539,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,2,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,208501,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,323007,1,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,201975,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,2,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,2,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,4,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,2,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,202470,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,3,3,8,2016,,31,weekday
3,Sale,2016-08-03,August,203999,60,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,202470,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,310183,10,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,323007,1,3,8,2016,,31,weekday
109,Sale,2016-08-03,August,319048,5,3,8,2016,,31,weekday
